date,channel,campaign,segment,geo,spend,impressions,clicks,leads,MQLs,SQLs,opportunities,closed_won,CAC,CPL,CTR,CVR_stagewise,ROI
2024-08-14,LinkedIn,Product Launch,SMB,US,364.99,14599,814,100,72,24,19,5,64.74,3.64,0.0558,0.1231,385.13
2024-08-14,LinkedIn,Q3 Feature,MM,Canada,563.57,22542,1224,102,65,24,20,4,115.46,5.48,0.0543,0.0841,648.58
2024-08-14,LinkedIn,Q3 Feature,ENT,US,1936.0,77440,2954,176,134,52,41,4,418.09,10.95,0.0381,0.0598,477.37
2024-08-14,Content Marketing,Webinar Series,SMB,APAC,668.89,133778,2322,309,247,81,71,18,36.95,2.16,0.0174,0.1334,675.53
2024-08-14,Content Marketing,Webinar Series,MM,US,809.42,161884,2064,148,106,34,25,3,210.68,5.45,0.0128,0.072,354.98
2024-08-14,Content Marketing,Product Launch,ENT,US,634.08,126815,1139,74,50,14,10,2,308.41,8.53,0.009,0.0652,647.48
2024-08-15,Google Ads,Q3 Feature,SMB,US,4629.71,308647,7431,1189,898,247,210,61,75.0,3.89,0.0241,0.16,332.32
2024-08-15,Google Ads,Q2 Demo,MM,US,4984.71,332313,11121,1033,717,236,208,51,96.32,4.82,0.0335,0.0929,777.65
2024-08-15,Google Ads,Q1 Brand,ENT,EU,7045.32,469687,17431,739,499,156,134,20,344.28,9.53,0.0371,0.0424,579.92
2024-08-15,Facebook Ads,Webinar Series,SMB,Canada,3540.24,442530,8721,1337,914,271,233,48,73.2,2.65,0.0197,0.1534,340.54
2024-08-15,Facebook Ads,Q2 Demo,MM,EU,2431.46,303932,5729,824,626,246,175,48,50.44,2.95,0.0189,0.144,1486.06
2024-08-15,Facebook Ads,Webinar Series,ENT,EU,4693.75,586718,13744,726,459,127,103,21,220.45,6.46,0.0234,0.0528,906.23
2024-08-15,LinkedIn,Webinar Series,SMB,EU,665.32,26612,1526,152,113,25,19,6,104.4,4.37,0.0574,0.0998,238.46
2024-08-15,LinkedIn,Webinar Series,MM,Canada,462.86,18514,572,48,30,7,6,1,285.54,9.64,0.0309,0.0839,261.66
2024-08-15,LinkedIn,Product Launch,ENT,US,2933.62,117344,3628,60,39,13,11,1,2055.75,48.29,0.0309,0.0167,96.29
2024-08-15,Content Marketing,Product Launch,SMB,APAC,1264.0,252799,3272,334,258,61,43,8,140.75,3.78,0.0129,0.1022,176.63
2024-08-15,Content Marketing,Product Launch,MM,Canada,886.3,177260,3089,147,113,30,26,3,290.73,6.01,0.0174,0.0477,256.97
2024-08-15,Content Marketing,Product Launch,ENT,Canada,1162.84,232567,5111,167,121,35,31,3,295.51,6.93,0.022,0.0329,675.8
2024-08-16,Google Ads,Q1 Brand,SMB,EU,9607.01,640467,12655,2142,1467,372,325,74,128.36,4.48,0.0198,0.1693,193.77
2024-08-16,Google Ads,Q2 Demo,MM,Canada,7369.73,491315,22945,2664,1765,365,314,72,101.58,2.77,0.0467,0.1161,737.33
2024-08-16,Google Ads,Webinar Series,ENT,APAC,5586.93,372461,11329,530,324,98,82,10,528.24,10.53,0.0304,0.0468,377.61
2024-08-16,Facebook Ads,Product Launch,SMB,EU,2570.13,321265,5011,583,443,171,153,43,58.47,4.41,0.0156,0.1164,426.59
2024-08-16,Facebook Ads,Webinar Series,MM,Canada,2697.23,337153,7633,586,379,148,119,24,111.39,4.6,0.0226,0.0768,672.34
2024-08-16,Facebook Ads,Q3 Feature,ENT,APAC,4121.16,515144,9608,456,308,83,63,7,517.46,9.02,0.0187,0.0475,385.5
2024-08-16,LinkedIn,Webinar Series,SMB,APAC,390.23,15609,634,91,64,16,12,3,122.84,4.28,0.0406,0.1439,202.52
2024-08-16,LinkedIn,Q3 Feature,MM,Canada,235.99,9439,343,38,26,8,7,1,145.32,6.08,0.0364,0.1129,515.09
2024-08-16,LinkedIn,Product Launch,ENT,Canada,2268.41,90736,5434,428,290,65,52,7,297.19,5.3,0.0599,0.0788,671.97
2024-08-16,Content Marketing,Product Launch,SMB,APAC,570.79,114158,1748,139,98,25,20,4,118.23,4.1,0.0153,0.0796,210.45
2024-08-16,Content Marketing,Webinar Series,MM,EU,1185.29,237057,4425,313,242,56,50,9,121.32,3.78,0.0187,0.0708,617.2
2024-08-16,Content Marketing,Webinar Series,ENT,EU,367.03,73405,1038,60,40,11,9,1,252.16,6.05,0.0142,0.0584,792.14
2024-08-17,Google Ads,Q4 Holiday,SMB,APAC,5339.47,355964,13695,1287,831,210,156,34,154.03,4.15,0.0385,0.094,161.3
2024-08-17,Google Ads,Q3 Feature,MM,Canada,3806.75,253783,9465,1109,730,155,111,16,236.97,3.43,0.0373,0.1172,315.49
2024-08-17,Google Ads,Q4 Holiday,ENT,Canada,4220.26,281350,10218,279,200,60,48,6,680.49,15.08,0.0363,0.0274,292.91
2024-08-17,Facebook Ads,Q1 Brand,SMB,US,2192.12,274015,5026,701,553,117,99,26,82.52,3.12,0.0183,0.1396,301.97
2024-08-17,Facebook Ads,Q3 Feature,MM,US,3849.52,481190,7955,665,446,157,137,24,156.01,5.78,0.0165,0.0837,479.74
2024-08-17,Facebook Ads,Webinar Series,ENT,EU,3422.52,427814,4736,221,149,35,31,3,911.85,15.42,0.0111,0.0469,218.33
2024-08-17,LinkedIn,Q3 Feature,SMB,US,576.43,23057,831,83,63,16,14,3,145.74,6.9,0.0361,0.1004,170.54
2024-08-17,LinkedIn,Q3 Feature,MM,EU,689.82,27592,1414,118,90,33,23,3,172.49,5.82,0.0513,0.0838,433.8
2024-08-17,LinkedIn,Q2 Demo,ENT,APAC,2769.42,110776,5893,248,154,54,47,8,309.9,11.15,0.0532,0.0421,644.36
2024-08-17,Content Marketing,Q1 Brand,SMB,APAC,652.82,130563,2075,400,305,87,63,18,36.19,1.63,0.0159,0.1931,689.82
2024-08-17,Content Marketing,Webinar Series,MM,EU,1021.5,204299,3491,332,261,82,62,12,79.07,3.07,0.0171,0.0953,947.56
2024-08-17,Content Marketing,Q1 Brand,ENT,US,1404.64,280927,2474,158,110,40,34,5,279.28,8.86,0.0088,0.0641,715.13
2024-08-18,Google Ads,Q4 Holiday,SMB,APAC,5831.38,388758,15808,1709,1065,392,313,94,61.58,3.41,0.0407,0.1082,404.99
2024-08-18,Google Ads,Q2 Demo,MM,EU,5726.49,381765,11604,672,517,132,113,25,222.48,8.52,0.0304,0.0579,336.11
2024-08-18,Google Ads,Q3 Feature,ENT,APAC,7627.11,508474,17495,470,361,74,67,7,996.96,16.2,0.0344,0.0269,199.61
2024-08-18,Facebook Ads,Webinar Series,SMB,EU,2121.67,265208,7349,643,451,179,134,35,59.65,3.3,0.0277,0.0875,418.09
2024-08-18,Facebook Ads,Q2 Demo,MM,APAC,2507.35,313418,8379,441,306,121,89,20,125.0,5.67,0.0267,0.0527,599.01
2024-08-18,Facebook Ads,Q3 Feature,ENT,US,4046.11,505764,13935,1116,782,159,139,25,157.06,3.62,0.0276,0.0801,1272.38
2024-08-18,LinkedIn,Webinar Series,SMB,Canada,420.19,16807,816,140,111,43,38,8,48.32,3.0,0.0486,0.1715,516.41
2024-08-18,LinkedIn,Webinar Series,MM,EU,440.9,17636,937,55,40,10,7,0,440.9,7.94,0.0532,0.0592,132.44
2024-08-18,LinkedIn,Product Launch,ENT,US,1907.13,76285,2668,171,106,40,35,4,419.73,11.13,0.035,0.0642,475.49
2024-08-18,Content Marketing,Product Launch,SMB,APAC,1070.38,214076,3468,397,249,98,75,15,69.56,2.69,0.0162,0.1146,358.42
2024-08-18,Content Marketing,Q4 Holiday,MM,EU,1420.66,284132,4627,384,282,82,68,14,100.08,3.69,0.0163,0.0831,748.41
2024-08-18,Content Marketing,Q4 Holiday,ENT,US,831.94,166388,2522,125,96,36,31,5,152.92,6.64,0.0152,0.0497,1306.88
2024-08-19,Google Ads,Webinar Series,SMB,APAC,1591.79,106119,2533,248,182,45,40,8,178.4,6.4,0.0239,0.0982,139.14
2024-08-19,Google Ads,Q1 Brand,MM,Canada,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2024-08-19,Google Ads,Q1 Brand,ENT,US,5094.78,339651,12462,330,218,54,45,7,720.11,15.4,0.0367,0.0265,276.74
2024-08-19,Facebook Ads,Q3 Feature,SMB,APAC,2202.49,275311,5617,969,597,225,184,47,46.61,2.27,0.0204,0.1725,535.34
2024-08-19,Facebook Ads,Q4 Holiday,MM,Canada,3621.0,452624,14018,880,532,111,91,19,187.5,4.11,0.031,0.0628,399.0
2024-08-19,Facebook Ads,Q1 Brand,ENT,EU,2992.9,374113,11121,608,427,87,65,6,489.35,4.92,0.0297,0.0547,407.71
2024-08-19,LinkedIn,Product Launch,SMB,US,640.76,25630,1068,89,57,20,17,6,100.61,7.17,0.0417,0.0837,247.5
2024-08-19,LinkedIn,Product Launch,MM,Canada,369.54,14781,594,35,24,6,5,1,263.83,10.4,0.0402,0.0598,283.28
2024-08-19,LinkedIn,Q1 Brand,ENT,APAC,2233.16,89326,5163,275,201,79,64,9,235.57,8.12,0.0578,0.0533,848.02
2024-08-19,Content Marketing,Webinar Series,SMB,US,1138.01,227601,3736,481,290,102,91,22,50.41,2.37,0.0164,0.1288,494.97
2024-08-19,Content Marketing,Q3 Feature,MM,EU,1369.15,273829,3008,351,271,87,75,16,84.88,3.9,0.011,0.1168,882.65
2024-08-19,Content Marketing,Q3 Feature,ENT,EU,681.91,136381,1745,135,86,28,22,2,235.12,5.04,0.0128,0.0774,849.64
2024-08-20,Google Ads,Q2 Demo,SMB,US,6783.93,452261,20050,2496,1895,721,602,158,42.81,2.72,0.0443,0.1245,583.01
2024-08-20,Google Ads,Product Launch,MM,Canada,6050.55,403370,12995,891,661,247,221,58,104.32,6.78,0.0322,0.0686,717.97
2024-08-20,Google Ads,Q4 Holiday,ENT,US,4810.79,320719,11958,430,279,105,81,11,410.29,11.18,0.0373,0.036,486.46
2024-08-20,Facebook Ads,Q2 Demo,SMB,Canada,4527.41,565926,13830,1358,897,260,200,55,81.35,3.33,0.0244,0.0982,306.31
2024-08-20,Facebook Ads,Q3 Feature,MM,Canada,4047.18,505897,10004,1079,696,246,195,34,118.32,3.75,0.0198,0.1079,632.88
2024-08-20,Facebook Ads,Q2 Demo,ENT,EU,2686.68,335834,5988,431,265,88,74,9,272.75,6.23,0.0178,0.0721,732.27
2024-08-20,LinkedIn,Q3 Feature,SMB,US,743.99,29759,1532,202,159,51,42,7,93.46,3.68,0.0515,0.132,266.5
2024-08-20,LinkedIn,Q4 Holiday,MM,US,329.47,13178,736,67,40,15,11,2,138.17,4.85,0.0559,0.0922,541.82
2024-08-20,LinkedIn,Webinar Series,ENT,Canada,2580.48,103219,4509,219,160,44,34,5,439.11,11.73,0.0437,0.0488,454.46
2024-08-20,Content Marketing,Q3 Feature,SMB,US,1477.37,295473,4035,682,511,104,86,21,68.5,2.17,0.0137,0.1691,363.99
2024-08-20,Content Marketing,Q4 Holiday,MM,Canada,536.53,107305,882,74,58,19,16,4,131.76,7.18,0.0082,0.0847,568.22
2024-08-20,Content Marketing,Product Launch,ENT,EU,544.11,108821,1515,76,55,14,10,1,310.67,7.12,0.0139,0.0504,642.78
2024-08-21,Google Ads,Q2 Demo,SMB,Canada,6879.6,458639,12721,2375,1706,603,433,48,141.46,2.9,0.0277,0.1867,175.73
2024-08-21,Google Ads,Webinar Series,MM,EU,5502.36,366824,16604,842,574,141,126,31,175.15,6.53,0.0453,0.0508,427.2
2024-08-21,Google Ads,Q4 Holiday,ENT,Canada,5265.95,351063,12284,334,234,48,42,6,826.79,15.76,0.035,0.0272,240.9
2024-08-21,Facebook Ads,Product Launch,SMB,EU,3575.14,446891,10388,1748,1397,357,305,104,34.15,2.04,0.0232,0.1683,731.1
2024-08-21,Facebook Ads,Webinar Series,MM,EU,3368.92,421114,8528,409,287,98,83,18,185.79,8.22,0.0203,0.048,402.67
2024-08-21,Facebook Ads,Q2 Demo,ENT,US,3000.63,375078,7408,423,267,89,67,9,319.98,7.08,0.0198,0.0572,624.04
2024-08-21,LinkedIn,Q3 Feature,SMB,Canada,604.97,24198,1051,113,69,20,17,4,145.3,5.32,0.0435,0.1081,171.06
2024-08-21,LinkedIn,Q3 Feature,MM,US,741.65,29666,1042,78,53,18,13,3,245.56,9.41,0.0351,0.0756,304.43
2024-08-21,LinkedIn,Q1 Brand,ENT,Canada,1636.03,65441,2735,224,143,29,24,2,693.26,7.3,0.0418,0.0819,287.49
2024-08-21,Content Marketing,Q4 Holiday,SMB,APAC,1201.18,240235,2782,266,184,56,48,11,100.33,4.51,0.0116,0.0957,248.18
2024-08-21,Content Marketing,Q3 Feature,MM,EU,895.51,179101,2789,179,111,32,29,4,192.68,5.0,0.0156,0.0642,388.26
2024-08-21,Content Marketing,Q3 Feature,ENT,APAC,1509.72,301943,4622,290,187,65,57,9,160.61,5.19,0.0153,0.0629,1244.25
2024-08-22,Google Ads,Webinar Series,SMB,US,4280.81,285387,7934,1095,745,222,171,28,151.69,3.91,0.0278,0.1381,163.81
2024-08-22,Google Ads,Q3 Feature,MM,EU,6411.74,427449,11404,1028,648,236,177,37,169.72,6.23,0.0267,0.0902,440.9
2024-08-22,Google Ads,Q3 Feature,ENT,Canada,6331.43,422095,14298,418,264,77,66,9,663.79,15.15,0.0339,0.0292,300.3
2024-08-22,Facebook Ads,Webinar Series,SMB,EU,3352.16,419019,9278,1058,830,178,150,42,78.36,3.17,0.0221,0.1141,318.03
2024-08-22,Facebook Ads,Q4 Holiday,MM,US,2415.5,301937,7655,236,151,37,28,6,365.04,10.2,0.0254,0.0309,204.46
2024-08-22,Facebook Ads,Q2 Demo,ENT,EU,3889.56,486195,9931,476,310,67,52,7,514.36,8.17,0.0204,0.0479,387.83
2024-08-22,LinkedIn,Product Launch,SMB,APAC,820.22,32808,2007,94,70,25,19,5,149.91,8.66,0.0612,0.0472,165.76
2024-08-22,LinkedIn,Q2 Demo,MM,US,450.27,18010,728,56,35,10,7,1,373.74,7.97,0.0404,0.0776,199.67
2024-08-22,LinkedIn,Q1 Brand,ENT,US,1375.71,55028,2578,102,75,24,19,3,449.82,13.4,0.0469,0.0398,443.62
2024-08-22,Content Marketing,Q2 Demo,SMB,EU,1284.55,256910,3701,367,244,86,76,13,94.19,3.49,0.0144,0.0993,264.41
2024-08-22,Content Marketing,Q3 Feature,MM,US,1113.29,222657,3636,320,248,91,81,16,65.73,3.47,0.0163,0.0881,1140.1
2024-08-22,Content Marketing,Q3 Feature,ENT,US,937.05,187409,2820,142,97,28,22,3,298.78,6.6,0.015,0.0504,668.4
2024-08-23,Google Ads,Q3 Feature,SMB,Canada,4659.86,310657,12335,150,112,38,29,7,634.61,31.04,0.0397,0.0122,38.39
2024-08-23,Google Ads,Q4 Holiday,MM,US,4569.37,304624,9627,677,442,144,129,22,206.79,6.74,0.0316,0.0704,361.69
2024-08-23,Google Ads,Q3 Feature,ENT,EU,5737.38,382491,13960,845,577,152,132,23,244.68,6.79,0.0365,0.0606,816.38
2024-08-23,Facebook Ads,Product Launch,SMB,EU,2893.85,361731,8528,1048,772,295,239,76,37.82,2.76,0.0236,0.1229,660.06
2024-08-23,Facebook Ads,Q2 Demo,MM,APAC,1134.16,141770,2851,295,203,47,34,5,191.09,3.84,0.0201,0.1035,391.49
2024-08-23,Facebook Ads,Webinar Series,ENT,Canada,536.11,67014,829,36,22,6,6,1,411.28,14.68,0.0124,0.044,485.28
2024-08-23,LinkedIn,Webinar Series,SMB,EU,597.12,23884,887,154,97,37,31,8,69.13,3.88,0.0372,0.1736,360.66
2024-08-23,LinkedIn,Product Launch,MM,US,408.21,16328,827,82,56,15,12,2,137.88,4.93,0.0507,0.1001,542.94
2024-08-23,LinkedIn,Q4 Holiday,ENT,US,2124.87,84994,3495,138,109,41,33,5,395.84,15.37,0.0411,0.0395,504.25
2024-08-23,Content Marketing,Q3 Feature,SMB,EU,1200.4,240080,3270,349,248,85,60,11,107.87,3.44,0.0136,0.1067,230.76
2024-08-23,Content Marketing,Q1 Brand,MM,APAC,1239.18,247835,2573,281,205,50,37,6,191.7,4.4,0.0104,0.1095,390.23
2024-08-23,Content Marketing,Q2 Demo,ENT,APAC,756.21,151241,3229,137,90,20,16,1,383.32,5.51,0.0214,0.0425,520.75
2024-08-24,Google Ads,Q1 Brand,SMB,Canada,5639.81,375987,17081,1958,1345,433,361,92,60.78,2.88,0.0454,0.1147,410.34
2024-08-24,Google Ads,Product Launch,MM,US,6622.92,441528,18312,1152,852,293,264,55,119.05,5.74,0.0415,0.063,628.99
2024-08-24,Google Ads,Q1 Brand,ENT,Canada,6641.86,442790,19008,1265,1011,359,296,44,148.24,5.25,0.0429,0.0666,1348.21
2024-08-24,Facebook Ads,Product Launch,SMB,APAC,3200.15,400018,7405,1147,716,237,179,51,62.02,2.79,0.0185,0.1549,402.08
2024-08-24,Facebook Ads,Product Launch,MM,APAC,2216.69,277086,6412,336,202,66,47,11,192.43,6.6,0.0231,0.0524,388.76
2024-08-24,Facebook Ads,Q1 Brand,ENT,US,3578.97,447370,9335,392,306,109,78,14,249.14,9.11,0.0209,0.0421,801.76
2024-08-24,LinkedIn,Q3 Feature,SMB,Canada,155.79,6231,225,23,17,5,4,1,98.29,6.62,0.0362,0.1045,253.36
2024-08-24,LinkedIn,Q2 Demo,MM,Canada,477.48,19099,976,96,75,16,12,2,176.13,4.94,0.0511,0.099,424.82
2024-08-24,LinkedIn,Webinar Series,ENT,US,1664.24,66569,1892,94,69,20,17,1,867.32,17.67,0.0284,0.0498,229.59
2024-08-24,Content Marketing,Q3 Feature,SMB,Canada,1048.0,209599,3518,385,262,69,56,14,70.56,2.72,0.0168,0.1095,353.31
2024-08-24,Content Marketing,Webinar Series,MM,US,1291.33,258265,2786,287,208,50,38,7,178.46,4.49,0.0108,0.1031,419.27
2024-08-24,Content Marketing,Q2 Demo,ENT,EU,895.68,179136,3258,266,178,46,36,6,147.72,3.36,0.0182,0.0817,1352.94
2024-08-25,Google Ads,Webinar Series,SMB,Canada,3951.7,263446,7517,857,569,223,182,42,93.44,4.61,0.0285,0.114,266.55
2024-08-25,Google Ads,Webinar Series,MM,US,3222.74,214849,8232,845,650,137,112,12,267.21,3.81,0.0383,0.1027,279.67
2024-08-25,Google Ads,Q1 Brand,ENT,EU,4074.72,271647,11117,720,537,195,172,29,136.36,5.66,0.0409,0.0648,1465.74
2024-08-25,Facebook Ads,Webinar Series,SMB,APAC,2348.45,293556,6786,780,596,134,112,24,95.59,3.01,0.0231,0.115,260.54
2024-08-25,Facebook Ads,Q3 Feature,MM,Canada,2340.7,292587,5575,338,238,56,42,9,236.28,6.92,0.0191,0.0607,316.42
2024-08-25,Facebook Ads,Q4 Holiday,ENT,EU,4731.1,591387,12106,554,435,124,110,14,321.38,8.53,0.0205,0.0458,621.31
2024-08-25,LinkedIn,Q1 Brand,SMB,APAC,502.73,20109,950,145,92,23,19,4,117.63,3.45,0.0473,0.1534,211.53
2024-08-25,LinkedIn,Product Launch,MM,APAC,226.16,9046,382,42,26,6,5,1,192.37,5.33,0.0423,0.1109,388.87
2024-08-25,LinkedIn,Q3 Feature,ENT,APAC,2672.48,106899,4220,271,163,37,27,5,512.96,9.85,0.0395,0.0643,388.9
2024-08-25,Content Marketing,Q2 Demo,SMB,APAC,790.52,158103,2157,201,151,54,44,10,73.99,3.92,0.0136,0.0935,336.87
2024-08-25,Content Marketing,Q1 Brand,MM,APAC,1245.25,249049,4101,134,93,28,22,4,258.87,9.25,0.0165,0.0328,288.72
2024-08-25,Content Marketing,Q4 Holiday,ENT,US,1031.95,206390,3212,184,135,30,23,2,408.65,5.6,0.0156,0.0573,488.42
2024-08-26,Google Ads,Webinar Series,SMB,APAC,5216.94,347796,14298,1516,1067,330,253,59,87.46,3.44,0.0411,0.1061,284.86
2024-08-26,Google Ads,Q2 Demo,MM,EU,4073.82,271588,9860,824,504,189,138,21,191.11,4.94,0.0363,0.0836,391.44
2024-08-26,Google Ads,Q3 Feature,ENT,Canada,3498.29,233219,10775,766,536,185,148,19,175.98,4.56,0.0462,0.0712,1135.48
2024-08-26,Facebook Ads,Product Launch,SMB,EU,4448.82,556102,12270,2167,1642,640,496,160,27.73,2.05,0.0221,0.1767,900.53
2024-08-26,Facebook Ads,Q1 Brand,MM,Canada,2183.82,272976,5625,300,230,69,58,7,287.48,7.27,0.0206,0.0534,259.89
2024-08-26,Facebook Ads,Webinar Series,ENT,EU,2972.05,371505,6867,324,196,56,47,7,396.62,9.16,0.0185,0.0472,503.26
2024-08-26,LinkedIn,Q4 Holiday,SMB,EU,116.43,4657,118,9,6,1,1,0,116.43,12.72,0.0254,0.0775,76.05
2024-08-26,LinkedIn,Webinar Series,MM,EU,703.97,28158,1389,133,89,20,14,3,199.38,5.26,0.0494,0.0962,375.16
2024-08-26,LinkedIn,Q4 Holiday,ENT,APAC,3055.81,122232,6075,388,292,79,58,11,273.76,7.87,0.0497,0.0639,729.57
2024-08-26,Content Marketing,Webinar Series,SMB,APAC,789.48,157896,2246,355,276,101,76,13,58.61,2.22,0.0142,0.1581,425.58
2024-08-26,Content Marketing,Q4 Holiday,MM,EU,917.45,183489,2571,208,132,48,38,8,110.17,4.4,0.014,0.0812,679.78
2024-08-26,Content Marketing,Q2 Demo,ENT,EU,917.46,183492,3005,155,121,45,36,2,329.49,5.9,0.0164,0.0517,606.01
2024-08-27,Google Ads,Webinar Series,SMB,EU,4283.89,285592,7248,887,671,194,157,41,102.8,4.82,0.0254,0.1225,242.2
2024-08-27,Google Ads,Q2 Demo,MM,APAC,7601.22,506748,15582,1255,874,234,172,42,178.21,6.05,0.0307,0.0806,419.86
2024-08-27,Google Ads,Product Launch,ENT,EU,4744.11,316274,11971,713,540,209,172,30,155.31,6.65,0.0379,0.0596,1286.72
2024-08-27,Facebook Ads,Q4 Holiday,SMB,EU,4294.63,536829,12030,1846,1395,510,389,80,53.53,2.33,0.0224,0.1534,466.07
2024-08-27,Facebook Ads,Product Launch,MM,EU,1838.76,229844,5587,412,296,83,61,16,111.86,4.46,0.0243,0.0737,669.47
2024-08-27,Facebook Ads,Q3 Feature,ENT,US,4048.36,506045,10839,815,514,130,97,13,293.86,4.97,0.0214,0.0752,679.59
2024-08-27,LinkedIn,Webinar Series,SMB,US,225.44,9017,364,61,44,9,7,1,137.64,3.69,0.0405,0.1672,180.63
2024-08-27,LinkedIn,Q2 Demo,MM,APAC,648.86,25954,1158,120,90,22,19,3,206.09,5.37,0.0446,0.1044,362.91
2024-08-27,LinkedIn,Q2 Demo,ENT,US,3012.01,120480,5313,230,165,43,34,4,661.04,13.07,0.0441,0.0434,301.55
2024-08-27,Content Marketing,Q3 Feature,SMB,Canada,1440.96,288191,3183,360,263,74,57,14,100.36,4.0,0.011,0.1132,248.11
2024-08-27,Content Marketing,Q4 Holiday,MM,APAC,959.17,191834,2763,184,115,25,20,4,238.29,5.19,0.0144,0.0668,313.74
2024-08-27,Content Marketing,Q4 Holiday,ENT,APAC,998.11,199622,2175,147,97,28,24,3,307.15,6.77,0.0109,0.0677,650.15
2024-08-28,Google Ads,Q2 Demo,SMB,EU,7086.09,472405,15488,1319,925,363,302,102,69.35,5.37,0.0328,0.0852,359.47
2024-08-28,Google Ads,Q1 Brand,MM,EU,6343.46,422897,14692,903,700,175,123,24,261.77,7.02,0.0347,0.0615,285.51
2024-08-28,Google Ads,Q2 Demo,ENT,US,5575.48,371698,10724,324,242,54,40,5,945.43,17.21,0.0289,0.0302,210.54
2024-08-28,Facebook Ads,Webinar Series,SMB,APAC,3237.22,404652,5873,711,435,136,116,35,91.03,4.55,0.0145,0.1212,273.64
2024-08-28,Facebook Ads,Webinar Series,MM,EU,3592.95,449118,7631,798,518,138,123,36,99.39,4.5,0.017,0.1046,753.6
2024-08-28,Facebook Ads,Webinar Series,ENT,EU,3355.44,419429,8003,280,194,75,59,9,361.42,11.97,0.0191,0.035,552.38
2024-08-28,LinkedIn,Q2 Demo,SMB,US,418.59,16743,844,136,107,31,26,6,60.52,3.06,0.0505,0.1619,412.07
2024-08-28,LinkedIn,Q3 Feature,MM,US,402.36,16094,685,39,31,10,8,1,321.63,10.25,0.0426,0.0572,232.19
2024-08-28,LinkedIn,Product Launch,ENT,Canada,3086.0,123439,5161,265,164,37,27,3,778.9,11.64,0.0418,0.0514,255.77
2024-08-28,Content Marketing,Q2 Demo,SMB,Canada,1062.18,212436,3495,508,334,108,84,29,35.83,2.09,0.0165,0.1455,696.79
2024-08-28,Content Marketing,Product Launch,MM,APAC,1132.07,226414,2836,210,160,53,44,8,136.24,5.38,0.0125,0.0742,549.49
2024-08-28,Content Marketing,Q2 Demo,ENT,Canada,456.45,91290,978,64,45,17,16,2,161.85,7.02,0.0107,0.0665,1234.74
2024-08-29,Google Ads,Q4 Holiday,SMB,Canada,6849.38,456625,14905,2225,1359,428,376,150,45.47,3.08,0.0326,0.1493,548.86
2024-08-29,Google Ads,Q2 Demo,MM,EU,6009.74,400649,15869,1107,716,188,153,24,245.45,5.43,0.0396,0.0698,304.56
2024-08-29,Google Ads,Q2 Demo,ENT,EU,6354.75,423650,8861,212,131,49,35,4,1343.55,29.84,0.0209,0.024,147.86
2024-08-29,Facebook Ads,Q1 Brand,SMB,Canada,1485.11,185638,3998,442,353,83,70,17,83.36,3.36,0.0215,0.1106,298.92
2024-08-29,Facebook Ads,Q1 Brand,MM,APAC,3139.42,392426,5965,489,350,76,66,12,243.25,6.42,0.0152,0.082,307.33
2024-08-29,Facebook Ads,Q4 Holiday,ENT,EU,3805.9,475737,9685,483,312,110,83,13,286.37,7.88,0.0204,0.0499,697.4
2024-08-29,LinkedIn,Product Launch,SMB,EU,650.78,26031,1290,122,83,23,18,5,117.95,5.33,0.0496,0.0947,210.96
2024-08-29,LinkedIn,Q2 Demo,MM,US,464.33,18573,627,97,74,22,16,4,114.15,4.79,0.0338,0.1547,656.06
2024-08-29,LinkedIn,Q2 Demo,ENT,Canada,2546.26,101850,5132,341,214,57,50,5,459.49,7.46,0.0504,0.0665,434.26
2024-08-29,Content Marketing,Webinar Series,SMB,Canada,1045.7,209139,3658,542,429,127,103,28,36.93,1.93,0.0175,0.1482,675.89
2024-08-29,Content Marketing,Product Launch,MM,APAC,782.6,156519,2280,257,196,74,52,9,80.02,3.03,0.0146,0.1131,936.21
2024-08-29,Content Marketing,Q4 Holiday,ENT,EU,707.07,141414,2149,108,76,26,19,2,248.71,6.5,0.0152,0.0506,803.16
2024-08-30,Google Ads,Q4 Holiday,SMB,Canada,7640.94,509396,14832,1570,962,317,284,59,128.76,4.87,0.0291,0.1059,193.16
2024-08-30,Google Ads,Q1 Brand,MM,Canada,5202.44,346829,12457,1183,806,293,215,65,78.85,4.4,0.0359,0.095,950.18
2024-08-30,Google Ads,Product Launch,ENT,APAC,3655.3,243686,10569,673,437,154,133,22,164.22,5.43,0.0434,0.0637,1216.88
2024-08-30,Facebook Ads,Q4 Holiday,SMB,US,2409.7,301212,5321,663,448,169,126,30,80.0,3.63,0.0177,0.1247,311.5
2024-08-30,Facebook Ads,Webinar Series,MM,US,5099.25,637406,10947,893,603,225,171,41,122.7,5.7,0.0172,0.0817,610.25
2024-08-30,Facebook Ads,Q4 Holiday,ENT,Canada,2894.89,361861,6072,461,362,93,70,13,208.4,6.28,0.0168,0.0759,958.7
2024-08-30,LinkedIn,Q1 Brand,SMB,EU,100.28,4011,150,22,16,6,5,1,58.59,4.48,0.0375,0.1486,425.68
2024-08-30,LinkedIn,Webinar Series,MM,Canada,557.43,22297,995,96,68,24,19,3,173.95,5.78,0.0446,0.0968,430.15
2024-08-30,LinkedIn,Product Launch,ENT,US,2437.06,97482,5031,99,60,16,13,2,1029.83,24.43,0.0516,0.0198,193.21
