deal_id,account,segment,owner,stage,amount,created_at,expected_close,last_stage_change,days_in_stage,probability,expected_value,status,source_channel
DEAL_1133,Account_117,MM,Carol Davis,Negotiation,44974.21,2024-12-09,2025-07-09,2025-01-10,263,0.769,34568.7,Open,LinkedIn
DEAL_1134,Account_099,SMB,Carol Davis,Closed_Lost,65020.33,2025-03-19,2025-05-22,2025-04-07,176,0.0,0.0,Closed_Lost,Referral
DEAL_1135,Account_218,ENT,Frank Miller,Closed_Won,237230.74,2024-12-19,2025-03-26,2025-01-26,247,1.0,237230.74,Closed_Won,Inbound
DEAL_1136,Account_152,SMB,Bob Smith,Closed_Lost,17367.03,2025-05-11,2025-09-06,2025-06-24,98,0.0,0.0,Closed_Lost,Inbound
DEAL_1137,Account_237,ENT,Eva Brown,Negotiation,67016.63,2024-11-06,2025-02-26,2024-12-27,277,0.818,54850.57,Open,Referral
DEAL_1138,Account_106,SMB,Eva Brown,Discovery,32029.93,2024-12-06,2025-07-17,2024-12-21,283,0.231,7402.23,Open,Inbound
DEAL_1139,Account_201,MM,David Wilson,Demo,66169.26,2024-05-10,2024-10-12,2024-05-25,493,0.399,26398.8,Open,Inbound
DEAL_1140,Account_075,MM,Carol Davis,Closed_Lost,38958.78,2024-06-17,2024-09-13,2024-07-08,449,0.0,0.0,Closed_Lost,Referral
DEAL_1141,Account_282,SMB,David Wilson,Negotiation,36694.72,2025-05-26,2025-10-29,2025-07-17,75,0.84,30838.27,Open,Google Ads
DEAL_1142,Account_233,SMB,Eva Brown,Demo,8482.22,2025-01-13,2025-11-06,2025-02-13,229,0.533,4518.68,Open,Referral
DEAL_1143,Account_027,MM,David Wilson,Closed_Lost,74461.57,2024-07-27,2024-09-10,2024-08-13,413,0.0,0.0,Closed_Lost,Inbound
DEAL_1144,Account_199,MM,Carol Davis,Closed_Lost,31001.65,2025-06-12,2025-08-31,2025-07-09,83,0.0,0.0,Closed_Lost,Google Ads
DEAL_1145,Account_411,SMB,Alice Johnson,Demo,27632.73,2025-05-28,2025-10-27,2025-07-15,77,0.501,13850.83,Open,Google Ads
DEAL_1146,Account_138,SMB,Bob Smith,Negotiation,46030.54,2025-06-12,2025-12-29,2025-07-16,76,0.85,39131.28,Open,Google Ads
DEAL_1147,Account_339,ENT,Eva Brown,Closed_Won,127042.39,2025-03-05,2025-04-14,2025-05-01,152,0.979,124400.39,Closed_Won,Google Ads
DEAL_1148,Account_142,SMB,Carol Davis,Discovery,18412.41,2024-10-20,2025-05-27,2024-12-05,299,0.272,5015.12,Open,Content Marketing
DEAL_1149,Account_293,SMB,Carol Davis,Demo,29527.45,2025-02-17,2025-09-23,2025-03-27,187,0.498,14707.96,Open,Referral
DEAL_1150,Account_300,MM,Carol Davis,Demo,146222.79,2025-04-28,2025-07-02,2025-06-02,120,0.372,54434.84,Open,Facebook Ads
DEAL_1151,Account_009,SMB,Bob Smith,Closed_Won,49119.74,2025-03-06,2025-08-21,2025-04-14,169,1.0,49119.74,Closed_Won,Google Ads
DEAL_1152,Account_049,ENT,Bob Smith,Closed_Lost,154448.38,2024-12-28,2025-03-20,2025-01-04,269,0.0,0.0,Closed_Lost,Content Marketing
DEAL_1153,Account_457,SMB,Bob Smith,Demo,23500.95,2024-06-17,2025-01-19,2024-06-27,460,0.478,11226.93,Open,Facebook Ads
DEAL_1154,Account_158,MM,David Wilson,Discovery,60018.35,2025-09-27,2026-01-26,2025-11-08,-39,0.262,15723.2,Open,Referral
DEAL_1155,Account_052,ENT,Alice Johnson,Closed_Won,209648.24,2024-07-01,2024-09-23,2024-07-15,442,0.957,200587.37,Closed_Won,Content Marketing
DEAL_1156,Account_455,ENT,David Wilson,Closed_Won,228471.79,2024-07-04,2024-09-10,2024-08-20,406,1.0,228471.79,Closed_Won,Referral
DEAL_1157,Account_345,MM,David Wilson,Discovery,49708.01,2024-12-26,2025-04-17,2025-02-20,222,0.244,12116.4,Open,Content Marketing
DEAL_1158,Account_260,ENT,Eva Brown,Negotiation,125290.96,2024-11-05,2025-01-09,2024-12-06,298,0.708,88675.77,Open,Content Marketing
DEAL_1159,Account_361,MM,Alice Johnson,Closed_Lost,122358.19,2025-03-04,2025-05-10,2025-03-13,201,0.0,0.0,Closed_Lost,Referral
DEAL_1160,Account_112,ENT,Carol Davis,Closed_Won,199180.79,2025-04-11,2025-08-22,2025-04-24,159,1.0,199180.79,Closed_Won,LinkedIn
DEAL_1161,Account_461,MM,Bob Smith,Negotiation,120729.69,2025-01-19,2025-09-19,2025-02-06,236,0.738,89077.38,Open,Content Marketing
DEAL_1162,Account_331,ENT,Frank Miller,Closed_Won,68347.98,2025-09-06,2026-02-27,2025-09-21,9,1.0,68347.98,Closed_Won,Google Ads
DEAL_1163,Account_185,MM,David Wilson,Discovery,83037.05,2024-08-28,2025-03-22,2024-09-19,376,0.251,20805.4,Open,Google Ads
DEAL_1164,Account_224,MM,Carol Davis,Closed_Won,56704.82,2024-07-01,2024-11-16,2024-07-06,451,1.0,56704.82,Closed_Won,LinkedIn
DEAL_1165,Account_246,SMB,Bob Smith,Negotiation,29758.77,2024-09-20,2025-07-10,2024-10-06,359,0.732,21790.5,Open,Facebook Ads
DEAL_1166,Account_415,SMB,Bob Smith,Closed_Lost,13546.78,2024-04-19,2024-07-24,2024-05-22,496,0.0,0.0,Closed_Lost,Google Ads
DEAL_1167,Account_047,MM,Frank Miller,Negotiation,107816.56,2025-08-12,2026-04-23,2025-08-26,35,0.769,82927.67,Open,Facebook Ads
DEAL_1168,Account_269,SMB,Carol Davis,Closed_Lost,6622.61,2025-08-10,2025-10-01,2025-08-15,46,0.0,0.0,Closed_Lost,Content Marketing
DEAL_1169,Account_143,SMB,Bob Smith,Negotiation,22159.67,2025-05-08,2026-02-11,2025-06-04,118,0.704,15591.83,Open,Facebook Ads
DEAL_1170,Account_119,MM,Alice Johnson,Negotiation,117922.69,2025-04-13,2025-10-23,2025-04-17,166,0.804,94764.39,Open,Referral
DEAL_1171,Account_241,SMB,David Wilson,Closed_Lost,31102.5,2025-04-03,2025-05-29,2025-05-08,145,0.0,0.0,Closed_Lost,Facebook Ads
DEAL_1172,Account_040,SMB,Alice Johnson,Discovery,14995.15,2025-03-14,2025-10-14,2025-04-28,155,0.239,3578.72,Open,Google Ads
DEAL_1173,Account_284,MM,Carol Davis,Demo,78442.31,2025-05-26,2026-02-09,2025-06-24,98,0.422,33103.43,Open,Inbound
DEAL_1174,Account_005,SMB,Carol Davis,Demo,35961.91,2025-03-23,2025-07-23,2025-05-12,141,0.427,15337.79,Open,Facebook Ads
DEAL_1175,Account_459,MM,Alice Johnson,Closed_Lost,163450.49,2025-09-09,2025-12-02,2025-10-11,-11,0.0,0.0,Closed_Lost,Content Marketing
DEAL_1176,Account_434,SMB,Bob Smith,Demo,72592.94,2025-08-12,2026-02-08,2025-08-21,40,0.541,39295.89,Open,Facebook Ads
DEAL_1177,Account_233,ENT,Bob Smith,Negotiation,187164.92,2024-12-19,2025-06-15,2025-01-03,270,0.836,156462.91,Open,Inbound
DEAL_1178,Account_387,SMB,Alice Johnson,Demo,20463.89,2025-04-18,2025-11-27,2025-05-26,127,0.496,10141.86,Open,Google Ads
DEAL_1179,Account_271,MM,David Wilson,Demo,67484.71,2025-09-30,2026-02-10,2025-10-29,-29,0.392,26464.48,Open,Inbound
DEAL_1180,Account_493,MM,Frank Miller,Closed_Lost,9005.16,2024-08-13,2024-11-08,2024-09-11,384,0.0,0.0,Closed_Lost,Referral
DEAL_1181,Account_269,MM,David Wilson,Closed_Lost,88670.36,2024-08-12,2024-12-06,2024-08-28,398,0.0,0.0,Closed_Lost,Facebook Ads
DEAL_1182,Account_038,ENT,Eva Brown,Closed_Won,205193.8,2025-05-24,2025-07-02,2025-06-06,116,1.0,205193.8,Closed_Won,LinkedIn
DEAL_1183,Account_154,MM,Carol Davis,Discovery,57118.22,2024-08-04,2025-01-08,2024-08-28,398,0.242,13797.94,Open,Google Ads
DEAL_1184,Account_223,MM,Frank Miller,Closed_Won,141162.19,2025-03-11,2025-04-14,2025-03-24,190,0.754,106370.31,Closed_Won,Facebook Ads
DEAL_1185,Account_155,MM,David Wilson,Closed_Lost,75586.55,2025-05-10,2025-08-21,2025-06-29,93,0.0,0.0,Closed_Lost,Facebook Ads
DEAL_1186,Account_130,SMB,David Wilson,Discovery,49362.03,2025-02-10,2025-11-28,2025-03-10,204,0.237,11688.62,Open,Content Marketing
DEAL_1187,Account_067,MM,David Wilson,Closed_Won,102251.87,2024-09-15,2024-12-06,2024-10-14,351,1.0,102251.87,Closed_Won,Google Ads
DEAL_1188,Account_028,SMB,Carol Davis,Demo,11852.96,2025-06-19,2025-11-01,2025-07-12,80,0.444,5259.5,Open,Content Marketing
DEAL_1189,Account_421,MM,Eva Brown,Closed_Won,57887.78,2025-07-13,2025-10-26,2025-08-04,57,1.0,57887.78,Closed_Won,Referral
DEAL_1190,Account_170,MM,Bob Smith,Discovery,112453.21,2024-05-28,2024-08-13,2024-06-19,468,0.244,27457.69,Open,LinkedIn
DEAL_1191,Account_382,ENT,Frank Miller,Demo,96075.25,2025-09-19,2025-12-13,2025-09-28,2,0.497,47722.17,Open,Referral
DEAL_1192,Account_323,MM,Eva Brown,Discovery,72016.59,2025-09-05,2026-03-14,2025-09-18,12,0.21,15090.4,Open,LinkedIn
DEAL_1193,Account_314,SMB,David Wilson,Closed_Won,11619.51,2024-08-13,2024-12-06,2024-10-03,362,1.0,11619.51,Closed_Won,LinkedIn
DEAL_1194,Account_411,ENT,Eva Brown,Negotiation,81879.86,2024-12-13,2025-05-16,2024-12-16,288,0.889,72829.97,Open,Referral
DEAL_1195,Account_264,SMB,Alice Johnson,Closed_Won,15647.96,2024-05-19,2024-10-06,2024-07-06,451,1.0,15647.4,Closed_Won,Inbound
DEAL_1196,Account_478,ENT,David Wilson,Closed_Lost,223563.56,2024-04-30,2024-05-28,2024-05-09,509,0.0,0.0,Closed_Lost,LinkedIn
DEAL_1197,Account_391,ENT,Bob Smith,Closed_Won,41697.39,2024-12-31,2025-03-07,2025-01-09,264,1.0,41697.39,Closed_Won,Google Ads
DEAL_1198,Account_022,ENT,Alice Johnson,Closed_Won,118043.05,2024-12-22,2025-05-01,2025-01-05,268,1.0,118043.05,Closed_Won,LinkedIn
DEAL_1199,Account_100,SMB,David Wilson,Demo,23516.69,2025-03-15,2025-08-29,2025-04-20,163,0.462,10861.14,Open,Facebook Ads
DEAL_1200,Account_034,MM,Bob Smith,Closed_Lost,191446.84,2025-01-12,2025-02-27,2025-01-12,261,0.0,0.0,Closed_Lost,Google Ads
DEAL_1201,Account_469,MM,Bob Smith,Closed_Won,56609.76,2025-07-25,2025-10-19,2025-08-23,38,0.833,47179.72,Closed_Won,Inbound
DEAL_1202,Account_416,MM,Carol Davis,Discovery,66711.53,2025-07-11,2026-02-27,2025-08-09,52,0.26,17361.46,Open,Referral
DEAL_1203,Account_286,ENT,Eva Brown,Negotiation,142575.4,2024-06-07,2024-10-11,2024-07-13,444,0.781,111384.5,Open,Inbound
DEAL_1204,Account_350,MM,Frank Miller,Negotiation,67422.78,2024-04-09,2024-07-17,2024-05-21,497,0.652,43981.91,Open,Referral
DEAL_1205,Account_012,ENT,David Wilson,Negotiation,248814.32,2025-01-22,2025-05-19,2025-03-15,199,0.735,182769.69,Open,Content Marketing
DEAL_1206,Account_499,MM,Frank Miller,Negotiation,80732.63,2024-04-27,2024-09-10,2024-05-28,490,0.707,57116.62,Open,Content Marketing
DEAL_1207,Account_422,SMB,Bob Smith,Closed_Lost,18014.46,2024-11-27,2025-01-18,2024-12-03,301,0.0,0.0,Closed_Lost,Referral
DEAL_1208,Account_079,SMB,Alice Johnson,Demo,22277.47,2025-01-19,2025-07-16,2025-03-17,197,0.528,11753.43,Open,Inbound
DEAL_1209,Account_205,ENT,David Wilson,Closed_Lost,349823.49,2024-09-24,2024-12-05,2024-11-10,324,0.0,0.0,Closed_Lost,Referral
DEAL_1210,Account_320,MM,David Wilson,Negotiation,67423.91,2025-07-09,2025-11-08,2025-07-19,73,0.598,40322.75,Open,Inbound
DEAL_1211,Account_418,SMB,David Wilson,Negotiation,16694.48,2025-08-03,2026-01-21,2025-08-28,33,0.701,11710.4,Open,Facebook Ads
DEAL_1212,Account_190,MM,Alice Johnson,Closed_Won,63592.62,2025-08-30,2025-12-23,2025-10-29,-29,0.997,63380.48,Closed_Won,LinkedIn
DEAL_1213,Account_110,SMB,David Wilson,Closed_Won,34706.03,2024-05-15,2024-09-23,2024-06-21,466,1.0,34706.03,Closed_Won,Content Marketing
DEAL_1214,Account_085,SMB,Carol Davis,Negotiation,44633.18,2025-01-24,2025-08-28,2025-03-16,198,0.727,32430.79,Open,Facebook Ads
DEAL_1215,Account_052,ENT,Alice Johnson,Negotiation,239446.84,2024-09-10,2025-06-15,2024-09-15,380,0.776,185760.06,Open,Google Ads
DEAL_1216,Account_253,ENT,Alice Johnson,Discovery,237537.56,2025-04-30,2025-11-14,2025-05-27,126,0.282,66996.82,Open,Inbound
DEAL_1217,Account_091,ENT,Alice Johnson,Demo,351060.79,2025-08-09,2025-10-08,2025-09-08,22,0.391,137133.77,Open,Facebook Ads
DEAL_1218,Account_045,MM,Alice Johnson,Negotiation,70027.6,2024-09-30,2025-05-18,2024-11-05,329,0.749,52447.31,Open,Facebook Ads
DEAL_1219,Account_043,MM,Alice Johnson,Negotiation,272711.03,2025-06-20,2025-08-28,2025-07-27,65,0.725,197787.95,Open,Referral
DEAL_1220,Account_422,SMB,David Wilson,Demo,15296.65,2025-04-09,2026-01-23,2025-05-04,149,0.47,7185.21,Open,Google Ads
DEAL_1221,Account_270,MM,Alice Johnson,Closed_Lost,101056.48,2024-12-06,2025-03-14,2025-01-28,245,0.0,0.0,Closed_Lost,Referral
DEAL_1222,Account_437,MM,Carol Davis,Demo,65715.28,2025-07-26,2026-01-20,2025-09-02,28,0.493,32377.96,Open,Facebook Ads
DEAL_1223,Account_115,ENT,Frank Miller,Closed_Lost,110035.02,2025-06-24,2025-09-15,2025-08-01,60,0.0,0.0,Closed_Lost,LinkedIn
DEAL_1224,Account_243,SMB,David Wilson,Closed_Won,19255.58,2024-10-19,2024-12-29,2024-12-02,302,1.0,19255.58,Closed_Won,LinkedIn
DEAL_1225,Account_418,ENT,David Wilson,Negotiation,244242.92,2024-12-04,2025-07-19,2025-01-18,255,0.67,163673.4,Open,Content Marketing
DEAL_1226,Account_237,SMB,Bob Smith,Negotiation,15434.77,2024-10-31,2025-02-21,2024-11-15,319,0.891,13744.76,Open,Inbound
DEAL_1227,Account_449,SMB,Alice Johnson,Discovery,42969.25,2025-07-11,2025-09-24,2025-08-17,44,0.271,11646.33,Open,Facebook Ads
DEAL_1228,Account_038,SMB,Carol Davis,Closed_Won,25153.56,2025-05-24,2025-07-31,2025-07-09,83,1.0,25153.56,Closed_Won,LinkedIn
DEAL_1229,Account_223,ENT,David Wilson,Negotiation,92382.17,2025-01-29,2025-09-29,2025-02-28,214,0.806,74503.69,Open,Google Ads
DEAL_1230,Account_459,ENT,David Wilson,Closed_Lost,146646.64,2024-11-25,2025-03-15,2024-12-08,296,0.0,0.0,Closed_Lost,Inbound
DEAL_1231,Account_177,SMB,Alice Johnson,Negotiation,35937.11,2025-04-23,2025-09-30,2025-05-05,148,0.739,26565.9,Open,Google Ads
DEAL_1232,Account_255,SMB,David Wilson,Negotiation,20116.21,2024-08-28,2024-12-13,2024-10-19,346,0.713,14340.1,Open,Inbound
DEAL_1233,Account_168,MM,Frank Miller,Negotiation,22775.39,2024-06-27,2024-09-29,2024-08-18,408,0.807,18385.21,Open,Inbound
DEAL_1234,Account_402,MM,Bob Smith,Negotiation,40997.46,2025-03-26,2025-05-26,2025-05-20,133,0.889,36462.35,Open,LinkedIn
DEAL_1235,Account_076,MM,Alice Johnson,Discovery,63112.61,2024-05-20,2025-02-28,2024-06-10,477,0.283,17844.21,Open,Facebook Ads
DEAL_1236,Account_104,SMB,Frank Miller,Closed_Lost,10118.45,2024-05-11,2024-07-05,2024-07-08,449,0.0,0.0,Closed_Lost,Facebook Ads
DEAL_1237,Account_365,MM,Carol Davis,Discovery,135723.75,2025-09-21,2026-04-30,2025-10-14,-14,0.283,38354.05,Open,Referral
DEAL_1238,Account_396,MM,Eva Brown,Negotiation,29984.03,2025-09-28,2025-12-23,2025-10-28,-28,0.697,20907.75,Open,Facebook Ads
DEAL_1239,Account_440,SMB,Frank Miller,Demo,33352.44,2024-10-25,2025-06-16,2024-12-06,298,0.457,15231.39,Open,Inbound
DEAL_1240,Account_303,ENT,Eva Brown,Negotiation,245591.38,2024-08-26,2025-06-09,2024-09-28,367,0.723,177557.29,Open,Referral
DEAL_1241,Account_303,SMB,Eva Brown,Closed_Won,54286.48,2025-08-21,2026-01-14,2025-10-06,-6,1.0,54286.48,Closed_Won,LinkedIn
DEAL_1242,Account_010,ENT,David Wilson,Closed_Won,215100.06,2025-08-16,2025-11-26,2025-09-06,24,1.0,215100.06,Closed_Won,Referral
DEAL_1243,Account_214,ENT,David Wilson,Discovery,208031.18,2024-06-02,2025-03-01,2024-07-28,429,0.282,58685.87,Open,Referral
DEAL_1244,Account_115,ENT,David Wilson,Demo,357343.95,2024-11-12,2025-08-12,2024-12-19,285,0.402,143656.87,Open,LinkedIn
DEAL_1245,Account_297,MM,Carol Davis,Discovery,51928.46,2025-02-08,2025-09-27,2025-04-06,177,0.225,11671.83,Open,Content Marketing
DEAL_1246,Account_488,MM,David Wilson,Discovery,377806.26,2025-02-08,2025-04-19,2025-02-22,220,0.266,100452.18,Open,Facebook Ads
DEAL_1247,Account_411,MM,Carol Davis,Discovery,52461.33,2024-07-17,2024-09-27,2024-07-21,436,0.233,12229.32,Open,Referral
DEAL_1248,Account_488,ENT,Frank Miller,Closed_Won,351419.0,2025-09-14,2026-02-19,2025-11-08,-39,1.0,351419.0,Closed_Won,Inbound
DEAL_1249,Account_110,MM,Eva Brown,Closed_Lost,121068.04,2025-08-09,2025-10-31,2025-09-15,15,0.0,0.0,Closed_Lost,Inbound
DEAL_1250,Account_474,ENT,David Wilson,Negotiation,247746.96,2025-06-04,2026-03-09,2025-06-19,103,0.758,187871.14,Open,Referral
DEAL_1251,Account_103,ENT,Alice Johnson,Negotiation,103848.71,2025-04-02,2025-10-18,2025-05-13,140,0.681,70670.39,Open,Inbound
DEAL_1252,Account_485,MM,David Wilson,Discovery,96030.62,2024-10-29,2025-06-11,2024-11-13,321,0.255,24479.29,Open,Google Ads
DEAL_1253,Account_150,SMB,Frank Miller,Demo,32968.47,2025-01-09,2025-04-22,2025-02-20,222,0.486,16009.36,Open,LinkedIn
DEAL_1254,Account_084,MM,Carol Davis,Demo,184401.91,2024-07-21,2024-11-10,2024-09-05,390,0.415,76542.34,Open,Google Ads
DEAL_1255,Account_448,MM,Alice Johnson,Negotiation,109467.73,2025-07-22,2025-10-09,2025-07-31,61,0.806,88251.78,Open,Google Ads
DEAL_1256,Account_392,SMB,David Wilson,Discovery,21387.59,2024-12-28,2025-04-12,2025-01-04,269,0.253,5412.06,Open,LinkedIn
DEAL_1257,Account_247,SMB,Frank Miller,Closed_Lost,21662.8,2024-06-11,2024-09-04,2024-06-18,469,0.0,0.0,Closed_Lost,Referral
DEAL_1258,Account_181,MM,Bob Smith,Discovery,79869.95,2024-10-01,2025-06-19,2024-10-06,359,0.261,20869.03,Open,Content Marketing
DEAL_1259,Account_467,SMB,Eva Brown,Closed_Lost,21908.7,2025-01-17,2025-05-09,2025-01-18,255,0.0,0.0,Closed_Lost,Google Ads
DEAL_1260,Account_268,SMB,Frank Miller,Demo,13038.08,2025-05-04,2025-09-28,2025-05-14,139,0.499,6512.45,Open,Referral
DEAL_1261,Account_437,SMB,David Wilson,Closed_Won,36711.67,2024-10-06,2024-11-12,2024-10-27,338,0.97,35606.29,Closed_Won,Content Marketing
DEAL_1262,Account_098,SMB,Eva Brown,Closed_Lost,15937.76,2024-08-14,2024-09-30,2024-08-24,402,0.0,0.0,Closed_Lost,Inbound
DEAL_1263,Account_428,MM,Frank Miller,Closed_Lost,55638.2,2025-07-24,2025-11-16,2025-08-07,54,0.0,0.0,Closed_Lost,Content Marketing
DEAL_1264,Account_189,ENT,Bob Smith,Closed_Won,82584.78,2024-08-30,2024-12-20,2024-10-10,355,1.0,82584.78,Closed_Won,Google Ads
DEAL_1265,Account_182,SMB,Alice Johnson,Closed_Won,28145.22,2025-03-22,2025-04-21,2025-04-27,156,1.0,28145.22,Closed_Won,Inbound
DEAL_1266,Account_004,MM,Carol Davis,Negotiation,68514.35,2024-08-01,2025-04-09,2024-09-23,372,0.725,49671.72,Open,Content Marketing
DEAL_1267,Account_288,SMB,Alice Johnson,Demo,11478.73,2025-06-24,2026-01-22,2025-07-27,65,0.5,5734.12,Open,Referral
DEAL_1268,Account_372,SMB,Carol Davis,Closed_Won,39067.36,2024-05-12,2024-10-30,2024-06-16,471,1.0,39067.36,Closed_Won,Google Ads
DEAL_1269,Account_275,ENT,David Wilson,Discovery,78874.31,2024-11-10,2025-03-12,2024-11-29,305,0.22,17323.7,Open,LinkedIn
DEAL_1270,Account_341,SMB,Bob Smith,Discovery,19016.8,2025-08-05,2026-06-01,2025-08-24,37,0.274,5213.09,Open,Inbound
DEAL_1271,Account_436,MM,David Wilson,Closed_Won,89272.25,2025-04-27,2025-08-06,2025-05-18,135,0.851,75940.71,Closed_Won,Google Ads
DEAL_1272,Account_379,ENT,Carol Davis,Negotiation,265407.32,2025-07-16,2026-01-19,2025-08-04,57,0.687,182351.82,Open,Content Marketing
DEAL_1273,Account_365,SMB,Alice Johnson,Discovery,19254.98,2024-12-13,2025-05-05,2024-12-24,280,0.274,5281.51,Open,Facebook Ads
DEAL_1274,Account_049,ENT,Carol Davis,Closed_Lost,341781.02,2025-06-20,2025-08-25,2025-06-27,95,0.0,0.0,Closed_Lost,LinkedIn
DEAL_1275,Account_299,MM,Alice Johnson,Discovery,73966.18,2025-03-27,2025-10-20,2025-04-09,174,0.272,20124.39,Open,Facebook Ads
DEAL_1276,Account_282,SMB,Eva Brown,Negotiation,18649.28,2024-11-16,2025-08-18,2025-01-03,270,0.731,13626.71,Open,Google Ads
DEAL_1277,Account_153,ENT,Alice Johnson,Closed_Lost,159160.34,2024-11-30,2025-02-28,2025-01-11,262,0.0,0.0,Closed_Lost,Content Marketing
DEAL_1278,Account_171,SMB,Carol Davis,Negotiation,13139.6,2024-07-27,2024-10-18,2024-09-07,388,0.733,9632.96,Open,Inbound
DEAL_1279,Account_484,SMB,Eva Brown,Demo,51661.07,2025-07-22,2025-10-14,2025-09-20,10,0.401,20707.63,Open,Google Ads
DEAL_1280,Account_185,SMB,David Wilson,Closed_Won,12861.2,2025-08-18,2026-01-15,2025-10-08,-8,0.875,11255.24,Closed_Won,Referral
DEAL_1281,Account_288,SMB,Bob Smith,Negotiation,94614.01,2025-04-21,2025-11-18,2025-06-20,102,0.785,74259.12,Open,Google Ads
DEAL_1282,Account_292,MM,Frank Miller,Demo,63772.93,2025-03-25,2025-11-06,2025-05-22,131,0.453,28893.89,Open,Google Ads
DEAL_1283,Account_363,ENT,Bob Smith,Discovery,234549.1,2024-06-06,2024-09-29,2024-07-22,435,0.234,54881.85,Open,Facebook Ads
DEAL_1284,Account_349,ENT,Eva Brown,Closed_Lost,139249.27,2025-01-29,2025-04-11,2025-01-29,244,0.0,0.0,Closed_Lost,LinkedIn
DEAL_1285,Account_031,ENT,David Wilson,Demo,120420.38,2024-05-14,2024-11-30,2024-05-29,489,0.432,52038.22,Open,Facebook Ads
DEAL_1286,Account_177,ENT,Bob Smith,Closed_Won,256077.84,2025-03-17,2025-08-29,2025-04-04,179,0.9,230542.96,Closed_Won,Content Marketing
DEAL_1287,Account_316,ENT,Alice Johnson,Closed_Won,1242998.6,2024-12-10,2025-03-18,2024-12-25,279,1.0,1242998.6,Closed_Won,Inbound
DEAL_1288,Account_208,MM,Eva Brown,Negotiation,35003.12,2024-05-09,2024-07-08,2024-05-16,502,0.564,19747.26,Open,Facebook Ads
DEAL_1289,Account_417,ENT,Frank Miller,Negotiation,123601.79,2025-05-22,2025-12-15,2025-06-02,120,0.801,99045.46,Open,Referral
DEAL_1290,Account_119,SMB,Bob Smith,Demo,31948.04,2025-05-18,2026-01-15,2025-05-20,133,0.445,14217.25,Open,Inbound
DEAL_1291,Account_142,SMB,Alice Johnson,Discovery,18507.1,2024-08-22,2024-11-24,2024-09-04,391,0.227,4208.45,Open,Referral
DEAL_1292,Account_008,SMB,David Wilson,Demo,20441.85,2025-06-09,2026-03-08,2025-07-23,69,0.404,8267.56,Open,Google Ads
DEAL_1293,Account_371,MM,Frank Miller,Demo,59036.83,2024-06-30,2024-10-04,2024-07-09,448,0.51,30102.45,Open,Google Ads
DEAL_1294,Account_266,MM,Frank Miller,Negotiation,47216.54,2024-08-06,2025-01-09,2024-09-17,378,0.796,37575.68,Open,LinkedIn
DEAL_1295,Account_181,MM,Bob Smith,Demo,118574.61,2025-05-04,2025-08-24,2025-05-28,125,0.401,47597.98,Open,Inbound
DEAL_1296,Account_141,ENT,David Wilson,Demo,110825.52,2024-05-17,2024-11-18,2024-07-16,441,0.498,55202.46,Open,Google Ads
DEAL_1297,Account_032,MM,Alice Johnson,Discovery,43035.69,2024-07-14,2025-01-08,2024-07-24,433,0.249,10697.07,Open,Inbound
DEAL_1298,Account_057,MM,Carol Davis,Closed_Lost,255054.8,2024-12-08,2025-01-23,2025-01-03,270,0.0,0.0,Closed_Lost,Facebook Ads
DEAL_1299,Account_008,MM,David Wilson,Negotiation,78935.13,2025-04-02,2025-09-18,2025-05-21,132,0.813,64178.59,Open,Referral
DEAL_1300,Account_330,SMB,Bob Smith,Closed_Lost,24310.66,2024-06-22,2024-08-25,2024-07-11,446,0.0,0.0,Closed_Lost,Content Marketing
DEAL_1301,Account_083,SMB,David Wilson,Negotiation,8986.68,2024-05-30,2024-11-05,2024-06-16,471,0.74,6646.14,Open,Facebook Ads
DEAL_1302,Account_331,MM,David Wilson,Demo,21449.13,2025-09-13,2026-05-30,2025-09-28,2,0.457,9807.85,Open,Content Marketing
DEAL_1303,Account_075,SMB,Alice Johnson,Closed_Lost,22215.43,2024-04-27,2024-08-07,2024-06-25,462,0.0,0.0,Closed_Lost,LinkedIn
DEAL_1304,Account_051,ENT,Carol Davis,Negotiation,329177.3,2024-04-14,2024-08-17,2024-05-28,490,0.711,233894.77,Open,Inbound
DEAL_1305,Account_291,ENT,Alice Johnson,Negotiation,150500.44,2024-08-13,2024-10-17,2024-08-17,409,0.779,117172.45,Open,Facebook Ads
DEAL_1306,Account_477,MM,Eva Brown,Negotiation,53194.33,2025-01-23,2025-10-03,2025-03-06,208,0.748,39766.59,Open,Referral
DEAL_1307,Account_271,ENT,Alice Johnson,Closed_Lost,502706.25,2025-03-27,2025-07-05,2025-04-27,156,0.0,0.0,Closed_Lost,Facebook Ads
DEAL_1308,Account_001,SMB,David Wilson,Negotiation,19986.13,2024-07-28,2025-02-18,2024-08-18,408,0.727,14528.77,Open,Facebook Ads
DEAL_1309,Account_218,SMB,Carol Davis,Discovery,121257.03,2024-11-21,2025-07-23,2025-01-08,265,0.265,32158.1,Open,Inbound
